time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2800000000000016,-0.0231228194892,1.85266003708,15.3739663323,0.170340066613,0.0430438097548,0.0,-0.206167022197,2.43881646795,4.5272561183,0.0119050940799,0.0181696627985,0.0,465.7095046908659,464.6697992773565,466.4940285776442,466.22097818432746
2.3400000000000016,-0.0363629816137,2.0022919724,15.6477808025,0.171515283203,0.0440262882484,0.0,-0.235257563184,2.54888192757,4.59949038589,0.0316882719979,0.0125186745379,0.0,452.8471461179482,452.39220375168577,453.46660521855677,455.0531706560185
2.4000000000000017,-0.0514084030776,2.15870250418,15.9268472515,0.173263918521,0.0446705890238,0.0,-0.266305024072,2.66483457279,4.70215788543,0.0234969559849,0.00691611121528,0.0,463.2728632885875,462.83194468151584,464.75788346560876,464.1155464133348
2.4600000000000017,-0.0683808552954,2.32228939093,16.2131956622,0.17470674566,0.0455620314812,0.0,-0.299486031889,2.78802266236,4.84204687688,0.025125225735,0.0272828726004,0.0,475.30255691392927,476.8609944014239,476.1811321015582,476.30571920686754
2.520000000000002,-0.0872172500501,2.49271256751,16.5046902409,0.175809721266,0.0471528638474,0.0,-0.328533327417,2.892761535,4.87417806746,-0.000627406918448,0.024929961591,0.0,443.77589984218633,443.58284242121346,446.12314073938836,444.01504449736416
2.580000000000002,-0.10811635556,2.6704894128,16.8041300353,0.175512064684,0.0482421753899,0.0,-0.368213253585,3.03282513373,5.10597490115,-0.0154625584462,-0.000994092208526,0.0,506.01809099686506,504.14813054168513,505.0548600282312,503.9836998931017
2.640000000000002,-0.130989048749,2.85509403918,17.1087421534,0.174116649222,0.049071309779,0.0,-0.394259574514,3.12052744893,5.04799421895,-0.0472776475434,0.0335187083906,0.0,415.7660030809346,418.77946429929455,419.4700993131967,416.69729493189374
2.700000000000002,-0.155601537993,3.04546636085,17.4130305784,0.171004438903,0.0512052502624,0.0,-0.426341278784,3.22478919462,5.09472345733,-0.0631509515681,0.0393731273931,0.0,451.51898737425506,451.99166081363865,451.80801928739726,450.5244307060452
2.760000000000002,-0.182221810609,3.24214257524,17.7208998674,0.166834707103,0.0537429033778,0.0,-0.461224664741,3.33052298374,5.16725570516,-0.086860870436,0.0475743740488,0.0,459.7744036083535,460.4247140606809,460.7953729260016,458.91317708015924
2.820000000000002,-0.211078969202,3.44532785079,18.0347832176,0.161573949891,0.0568682518118,0.0,-0.500967372242,3.44153522078,5.29495131474,-0.0893673322656,0.0598582663863,0.0,477.27647110884214,478.214758068811,477.08580442697195,476.88855634136297
